,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration,predicted_value
20243,11567,1,0,eDhKnHBxkgY,0,0,24,3947,74054,4355,1179768,37,720960.2292482993
14908,2739,1,0,D_hlbyptFoo,1,0,20,84811,246282,9958,7612725,28,1867965.203381931
15227,13047,2,0,KlLg6wjsM7g,0,0,20,4599,18798,535,1090614,52,-421022.1590369819
20982,17425,0,0,cLxnGxacxvg,0,0,26,178,2329,1081,4927232,2,3606131.9040813996
8963,4465,0,0,zlPxW56jfLU,0,0,22,921,7026,59,312922,1,3758832.9558560215
10647,8995,1,0,C7V6tjpfzxQ,0,0,22,1203,15329,135,315056,7,3318938.623827148
17969,9750,0,0,fNel4j6XbnU,0,0,24,998,2340,17,64017,5,3383306.24215785
22027,11603,1,0,wAZmeub2nv0,1,0,24,2732,49152,1099,1694050,22,2313616.5272290297
20041,10329,0,0,7t7k-EOpwZw,0,0,23,21803,176823,2850,12216750,4,3485590.688203833
3801,13619,1,0,Pb-4CVJOzjw,0,0,20,42,186,2,5895,6,3438028.605116011
6346,10517,1,0,Pg3SsaFZUmA,0,0,20,3224,57697,1301,1392967,14,2754197.318691187
6941,2964,1,0,w7VAR_6jW2A,0,0,20,6823,144392,1738,4393293,8,3267070.783509805
12367,7555,2,0,jQsmKCDRtHs,0,0,23,3179,30142,277,1120413,8,3289633.3105709106
21086,23292,1,0,jiBedThv-xY,0,0,43,168,1681,16,76613,8,2880543.4729235694
12612,14830,0,0,F4Uu9r_4iPk,0,0,24,63,1008,61,287117,1,3725221.885370262
12063,10389,1,0,UBYuC9EHrII,0,0,20,10860,93269,2276,1676084,44,189829.9945980981
20583,2938,1,0,BmxCR4_abd4,0,0,10,61605,682963,15979,24209740,3,3862520.689954118
9535,682,0,0,rDYAGRLBO8M,0,0,24,2232,13364,597,498727,7,3212348.420551644
10705,24013,0,0,3PT31bgdy2U,0,0,20,581,3761,27,123471,10,3023133.829113854
9626,1802,0,0,mgOaAlMm9fc,0,0,22,3091,36798,297,950170,20,2134733.6505970648
13774,13490,1,0,jPV-yxyPo8s,0,0,20,1334,10269,364,980770,28,1557492.5674477457
11739,1638,0,0,uEQeAd0jNdk,0,0,20,8682,106946,1153,2225694,26,1655471.256264207
433,3,2,0,NADRu9MaHOo,0,0,24,26104,442057,10799,10551030,3,3700222.3293435453
20445,44,0,0,vcldzojgAR0,0,0,24,15713,223836,4901,11646153,2,3639742.974567159
18356,5973,0,0,ATz6jE_EEN4,1,0,24,4321,113108,2413,3108612,4,3779257.788895138
20457,14252,0,0,fkwBjjZjW1k,0,0,28,1159,11732,203,193075,5,3316084.101186331
5209,706,0,0,41xny9vp3XU,0,0,24,673,6414,325,273612,7,3212348.420551644
3246,8593,0,0,je0SlLI07lg,0,0,22,7756,43333,648,910886,8,3160480.580234301
16172,12692,1,0,0vPrZIqOEFw,0,0,20,9046,72790,2033,4791091,41,446266.72700740723
2419,13666,0,0,6Qj_HELGzlc,0,0,20,262,2515,74,115671,17,2424781.453492134
20274,3952,1,0,Sv47hkQmTuQ,0,0,20,4972,22575,275,866134,10,3096112.961903599
4331,15231,0,0,K__0pvqSUro,0,0,17,252,1636,49,428470,1,3842860.632070421
5444,22246,10,0,L1TnuTnTQto,2,0,20,544,4078,64,343680,13,4117433.696470362
18232,8578,1,0,VOIOv0mW5Bg,0,0,22,3895,36384,569,898382,11,2977022.9806147367
9038,16658,0,0,h9dtgdu7JU0,0,0,22,1540,1358,108,273386,17,2391170.3830063744
5135,4406,0,0,ML8clbnz4TI,1,0,1,1739,14991,152,542106,1,4422221.831890683
15261,8500,1,0,RB9MeaFycJM,0,0,24,460,3752,108,130572,2,3712722.1073569036
7114,11866,1,0,paSUuT2ldE0,1,0,24,1447,27578,397,524314,35,1202390.6867886903
3239,19917,3,0,UdIkuDUxLE8,0,0,20,800,10448,95,339105,10,3242071.227483088
12860,9260,1,0,VmFSSJrge9A,0,0,24,1428,25919,386,612245,7,3285327.5533413887
14640,19661,4,0,j2YeiAGOqwM,0,2,20,829,9587,84,309159,26,829883.7127665412
18647,2993,1,0,VUWmXF6ACDw,0,0,20,23954,262606,2933,7012405,14,2754197.318691187
10180,5857,0,0,9JZUB430YzE,0,2,24,8669,93001,3414,2266621,5,2265802.1675012056
871,5843,0,0,ExbZcbuRALw,0,0,24,5154,160868,2826,7750649,9,3041390.598945438
3905,21105,4,0,kTrogA3bfFk,1,0,20,1910,24232,166,506414,12,3454565.174600812
6670,5863,0,0,liv-vDI9TA4,0,2,24,8132,119225,3698,3203713,14,1496491.9702732787
5407,8420,1,0,v4S7q-9FkoM,0,0,24,1991,9205,46,307596,8,3199848.642538286
10922,21409,2,0,YI76NrB5mpE,0,0,20,672,5203,53,165112,26,1801429.521843696
15369,22945,0,0,LsylxSdZqfU,0,0,43,171,1047,24,37867,20,1781817.4104965893
19796,21931,1,0,kgmf3f3bnx0,0,0,20,485,3523,53,218277,11,3010634.051100496
19113,6520,0,0,Ab5rGZSoTxA,0,0,20,1499,9273,223,749091,1,3792444.026341781
5827,4241,0,0,4qqhblaH3l8,0,0,20,1399,10795,80,472952,12,2852176.0075076483
21425,3434,2,0,pGV3FAcF7dU,0,0,20,14484,69829,836,2441817,15,2741697.5406778287
6495,15800,0,0,2p9PjMgiYC8,0,0,22,5240,19827,1081,3486277,16,2476649.2938094772
10731,10380,2,0,z57te3tV7z8,0,0,20,6919,89586,1619,1004460,42,433766.9489940489
4677,21600,2,0,c57_tx6IdyQ,0,0,20,1801,9481,382,1015308,55,-677458.8914462905
1503,10482,1,0,GIdckhRIIBY,1,0,20,12295,88932,2814,2832180,20,2551796.4898067545
14162,2936,1,0,YeumUzxF9bM,0,0,20,12121,124856,1128,3969824,20,2241323.8538725693
5122,14697,1,0,PLOL_gG5FnQ,0,0,24,823,10976,931,3895977,4,3541764.285750698
2041,16895,0,0,LK4GPXxcGOM,0,0,22,4427,34123,1777,4335661,16,2476649.2938094772
10758,15180,2,0,n58bFRauLL4,0,0,17,4743,60892,1656,13236611,5,3646903.254437498
1990,15557,1,0,fm6qieSnohw,0,0,22,6276,13130,187,446918,14,2720586.2482054275
16696,1278,2,0,ABg-xB2izRI,0,0,23,18756,135015,5088,1984763,2,3802506.775389528
19762,5616,1,0,PYM4Oh2Dzxo,0,0,22,131,506,17,71813,2,3746333.177842663
8370,2097,0,0,svOk49mVtrI,0,0,20,8507,103787,1017,2486007,24,1826429.0778704127
10682,10117,2,0,Yeh9X4lpUm0,0,0,24,84086,607063,7138,21637537,5,3529264.5077373395
21162,16744,0,0,5wQUTPJFGJY,0,0,22,403,379,14,47576,10,2989522.7586280946
18709,3422,2,0,g7Td6QM6CrE,0,0,20,34249,153783,2199,5056241,8,3340049.91629955
7347,4236,0,0,-6a1DOjt0UQ,0,0,20,1654,9975,63,345482,10,3023133.829113854
1772,2073,0,0,1c_ORyVoCiU,0,0,20,13082,184081,1498,3175072,10,3023133.829113854
4803,23710,0,0,znIxkWAWQ_A,0,2,20,559,2058,27,104811,17,1307277.3788354895
15507,14757,0,0,0P9neZeQGwU,0,0,24,1172,8736,634,3009980,4,3468785.1529609533
2305,6609,1,0,SA9eUxs727E,0,0,20,866,3462,84,345106,3,3694465.33752532
2602,22778,9,0,r68_SWjQ5cE,1,0,43,316,2735,43,188324,12,3432933.5279633002
15348,5196,2,0,9rcomOfWUvs,0,0,43,5204,28141,1170,5427433,1,3551874.981335035
21402,5604,0,0,5CNg8WSlUjg,0,0,23,275,2023,26,223905,1,3742027.4206131417
18828,10158,2,0,PsXJ9SOs9so,0,0,24,24587,297363,4263,9571545,5,3529264.5077373395
4534,11509,1,0,ZivxLIRb9EE,0,0,24,2387,57885,1050,1346887,16,2516017.356113462
11653,14431,0,0,w6GpSikGq70,0,0,28,218,1407,77,115920,1,3657999.744398743
4690,379,1,0,P7LD9cOgkeU,0,0,24,6550,165001,4470,12723109,9,3114369.731735183
2161,8571,0,0,WujYP6p3S3k,0,0,22,2410,28084,558,601101,5,3416917.31264361
13817,1268,0,0,-Gc1yTf9AKs,0,0,23,8907,89408,675,2195830,9,3058196.1341883177
17349,1294,0,0,K5uRIb3o4-U,0,0,23,9654,135856,700,2570622,13,2716280.490975906
5992,23447,1,0,R5ngK_vkSPM,0,0,20,92,843,7,86110,10,3096112.961903599
20582,13760,0,0,R9U_MgOC0bE,0,0,28,3323,29893,1079,1543292,3,3487041.922792537
4766,20925,2,0,FoSKo3k89Uw,0,0,20,1136,23055,125,891656,11,3083613.1838902407
11809,23510,0,0,hDUd8b-xHqE,0,0,43,821,7186,90,271540,54,-1124465.5568089122
15298,473,1,0,9XCUeg1yEQo,0,0,24,996,24361,1008,1202592,3,3627243.1965538007
12082,6090,1,0,GiMkdxolTUI,0,0,24,8536,154554,3919,11421885,7,3285327.5533413887
5348,17295,0,0,gCiIae7GP0c,0,0,22,183,1554,675,3352742,3,3587875.1342498157
4070,19979,3,0,on1Oj52vrMo,0,2,20,1345,15191,274,755156,10,2124567.152826444
4898,24098,0,0,2HMFYX40hsk,0,0,20,849,6106,38,369828,13,2766697.0967045454
10990,11165,0,0,ttDpMj9nnTo,0,2,24,8094,100379,1391,1966937,9,1923886.524288794
2005,1441,5,0,ZAqt-R0nJjQ,1,1,23,29947,293259,4969,22022628,2,3773164.772364625
20842,5080,0,0,HO9s21ZdTUE,0,0,43,13599,87076,7901,11880465,6,2978522.161740031
6957,8859,0,0,l6N-eYcpyl8,0,0,22,1512,26072,177,320071,9,3075001.6694311975
14369,2565,0,0,wzaQduFJJ1g,0,0,20,0,257089,1947,5661080,5,3450528.3831293695
13869,12702,0,0,v7u0iNeuB7M,1,0,20,1309,10620,302,223415,19,2564296.2678201124
20970,7198,1,0,VeIffP1yxOg,0,0,23,1751,24440,466,443422,58,-1057291.3623739835
5396,922,1,0,nC7R0tKpsNg,0,0,24,158,2622,66,185559,2,3712722.1073569036
4944,4618,2,0,84h0f66kIwM,0,0,23,6379,86734,2462,3198231,4,3631548.953783322
18556,8230,1,0,VXraj6elyNM,0,0,22,3779,95068,528,1140686,2,3746333.177842663
12854,10422,1,0,eFk02HDfrCg,0,0,20,2792,44933,602,865690,15,2668718.407888084
7850,7225,2,0,pNC0NetWFNc,0,0,23,10834,184888,1244,2638042,3,3717027.864586425
12821,5342,1,0,5VzprYCxPBQ,0,0,10,18483,340271,3468,21872577,4,3777041.779151015
419,20983,1,0,_ShhFdAfrMw,0,0,20,610,8656,114,475576,14,2754197.318691187
3041,10997,1,0,aHD5HflWdZA,1,0,24,5089,44400,578,475770,29,1715264.1516073085
3582,9131,1,0,nniLbA0v1TE,0,0,24,1528,16972,121,278185,9,3114369.731735183
9093,3104,1,0,SgaflpsDGtw,0,0,24,44497,458127,5742,17267833,6,3370806.4641444916
2996,3013,1,0,HiNly5_4V7o,0,0,20,14556,149975,1360,4708590,21,2155844.9430694664
12898,6438,0,0,8mHA0viaYUo,0,0,20,2510,12594,205,743318,5,3450528.3831293695
8238,6110,0,0,ZLIl1Dm4Osc,0,0,24,3183,42527,3915,822314,34,904417.8288678639
15473,2325,0,0,2KvcNKwjwZg,0,0,20,31,294244,5131,7446440,9,3108612.7399169574
6640,13503,2,0,n4fUG8ClawM,0,0,20,485,2798,80,250665,17,2570739.719071623
8063,11964,2,0,av86IarLhPI,0,0,24,4908,71851,1565,4256294,32,1221333.9160535587
6297,9974,0,0,5xqKJCd8hFw,0,0,19,172,1506,18,35292,2,3723770.650781558
133,8866,1,0,xHX_CNnziRM,0,0,22,2758,36432,281,503713,10,3062501.8914178396
12284,3804,1,0,daOijFStfLA,0,0,20,11177,57703,771,2652283,24,1899408.2106601573
9655,4982,3,0,Yl-MggMwC6E,0,0,24,1943,39876,818,2674198,5,3602243.640527084
6061,13989,0,0,Ciuc0UBDkIk,0,0,28,1440,26746,730,1508320,1,3657999.744398743
8563,2890,1,0,tN4Y2IhfZKE,0,0,20,12012,148466,1091,4633707,7,3352549.6943129078
15057,1899,0,0,AkdZiERMjjI,1,0,20,706,21686,418,573890,1,4102916.6622759663
4373,12393,3,0,ADnHrrDcxyk,0,0,20,1459,13741,473,321127,14,2900155.5842706766
10381,23383,1,0,ozmBDlQ9Xe0,0,0,43,256,1701,53,150982,12,2538627.829711158
5159,15228,0,0,cEunuoOFNxs,0,0,17,363,2475,139,708666,0,3928339.5428735237
16891,11880,1,0,usVWbkmeZMA,0,0,24,916,24896,671,1147346,16,2516017.356113462
2850,23730,0,0,CVC3wOBK4KM,0,2,20,507,1701,62,121251,14,1563714.1112447982
13757,4306,0,0,dHSADPHrVCI,0,0,24,879,6974,39,238083,13,2699474.9557330264
8284,22299,2,0,6BkUvixVkWI,0,0,20,771,9483,109,731619,14,2827176.4514809316
14743,6289,1,0,uhZf_tRv5Wo,0,0,20,18538,160837,12216,11493883,2,3779944.248328423
3341,8504,1,0,-0trSeWNn0s,0,0,24,571,2931,120,114513,1,3798201.0181600065
6576,17317,0,0,MOvKZQ72eYg,0,0,22,229,2474,1158,5651239,3,3587875.1342498157
2529,19968,4,0,viT6rRcMSl4,0,0,20,1730,17719,172,580352,22,2289303.4306355976
5162,12685,1,0,2Je7ChLsdaQ,1,0,20,5186,28746,607,1111962,35,1269612.8277602098
1840,17490,0,0,-ICw47_Xsf8,0,0,22,173,1366,450,2108585,3,3587875.1342498157
862,5217,1,0,olg_PS87fDA,0,0,43,19702,95877,3026,13187209,3,3307938.0269390848
9782,22752,9,0,EZInN2tl7XA,1,0,43,267,1733,30,103408,22,2578144.4199322704
6715,1631,0,0,H0g3Z77synI,0,0,20,46293,305307,5376,5240049,8,3194091.6507200603
7232,12910,0,0,1g0FAlqP8dw,0,0,20,2962,14359,228,426044,28,1484513.4346580012
10542,10865,1,0,Y1BVj6J4bjg,2,0,24,4200,85284,1154,1627170,30,1940257.8767383904
8711,20465,1,0,tJUo4Xe3Hao,0,2,20,864,13227,113,732845,12,1807651.065640749
18175,6856,2,0,yur1OmPly3k,0,0,26,5470,111962,1782,4858650,12,2897301.061629859
16302,7909,1,0,0ZCQ40Bodb0,0,0,26,15927,93647,2218,14119129,6,3337195.393658732
7996,1364,0,0,iOopyBvz3Ec,0,2,23,4317,61397,779,2539582,7,2111649.8811378796
12903,7259,4,0,4JeKl5E7jbQ,0,0,23,6297,133594,680,2423609,3,3862986.1301659145
4060,7435,2,0,KAJvUXkIBeo,0,0,23,7554,266187,1443,4978079,4,3631548.953783322
13165,16205,0,0,_nraCAJw-QY,0,0,22,1416,1879,57,177729,13,2733086.026218786
13787,9043,0,0,QE1WAwvZouU,0,0,22,1090,11254,86,226381,8,3160480.580234301
18984,6840,2,0,J6y7nO1rzE4,0,0,26,1607,33976,673,795278,7,3324695.6156453737
5062,4817,0,0,1HUd8ZhOzag,0,0,24,7025,105350,1958,6110348,5,3383306.24215785
9164,23068,0,0,aUN_Om4qwnc,0,0,43,119,1031,11,55269,14,2294690.875315207
15469,21524,1,0,9XYJq1ockGw,0,0,20,1690,11893,117,367276,18,2412281.675478775
807,7794,2,0,064ocJc7RvE,0,0,26,18108,57316,521,2039397,8,3239216.704842271
764,594,2,0,OXq0S9nziQU,0,0,24,1722,50185,691,3546288,9,3187348.8645249275
18101,19630,4,0,ikNmhYD2cN8,0,2,20,346,3871,33,119869,52,-1392567.9681141367
519,5154,1,0,ydQo_KGixBw,0,0,43,18130,146284,4410,17285115,2,3393416.9377421876
16654,20881,1,0,97OPGVqqNgY,0,0,20,4926,38298,443,1064703,24,1899408.2106601573
9958,12661,1,0,1-7y9jkRaBk,0,0,20,6155,51927,906,2188155,37,788182.3702198188
4069,2148,1,0,nc5Juxyh8pQ,0,0,20,22013,278547,2249,4817890,10,3096112.961903599
940,20242,3,0,CWVfpM2FCgc,0,0,20,542,8617,67,312276,16,2729197.7626644704
16653,21278,5,0,D_zh0jcoCvc,0,0,20,2220,15229,371,1708673,14,3046113.8498501657
6830,21844,4,0,LxYYgkvgxnM,0,0,20,1627,8965,141,651328,11,3229571.44946973
20895,13344,0,0,dGnIPnQ1TbM,0,0,20,1371,4440,165,289515,31,1228076.702248692
905,7772,2,0,HzOXxSgKTF4,0,0,26,9973,60356,816,4118479,8,3239216.704842271
17865,7758,1,0,Qi6WUCTdjY4,0,0,26,9262,75736,847,3143650,6,3337195.393658732
19963,9754,0,0,Vpsc_IHc-Xc,0,0,24,999,3760,41,165173,9,3041390.598945438
19473,13000,1,0,vYKRiHsjFDg,0,0,20,5849,21205,534,900258,58,-1006874.7566453442
931,1042,0,0,fUBiguQNDkM,0,0,24,223,1932,54,194063,3,3554264.063764056
13748,5213,2,0,aWiOc-kLlUU,0,0,43,6672,53933,5164,7358772,1,3551874.981335035
10060,13419,1,0,DnWORimRwc4,0,0,20,2036,7654,183,683961,30,1386534.74584154
3559,11336,1,0,h9Z5azZJDrs,0,0,24,4345,68616,1538,1761377,28,1490270.4264762262
6195,9817,1,0,HS-IJf5mTkA,0,0,24,615,3636,68,238698,4,3541764.285750698
18729,9505,1,0,j1a9zZoXd9o,0,0,24,1719,13539,140,275380,6,3370806.4641444916
21781,3135,1,0,4k-LxaUUyzc,0,0,20,8,84565,874,2516814,14,2754197.318691187
10966,2385,0,0,2n0RMSmViz0,0,0,20,26,239985,3263,5906170,6,3365049.4723262666
20496,5164,0,0,6T1uo2UytjQ,0,0,43,8106,58400,2443,9627855,3,3234958.8941493398
3984,7571,1,0,CokJKf0MJo4,0,0,23,1626,18759,251,540932,7,3302133.0885842685
11303,4683,2,0,kAKjBTVhhUA,0,0,23,6693,84866,1655,3058167,2,3802506.775389528
6027,3703,4,0,c7rT4M5wXt8,0,0,20,3072,22123,204,621495,22,2289303.4306355976
17518,23083,0,0,dVwiGkHINi4,0,2,43,453,3726,44,153798,12,1348144.622264769
20317,8495,1,0,tTURUvBqO5I,0,0,24,1038,4302,50,113280,3,3627243.1965538007
20827,11256,1,0,bNSvFDjEQuw,0,0,24,8193,51974,964,1531763,33,1062875.8724607113
12179,5786,0,0,Bq3jJRz2Fik,0,0,20,5756,95748,1689,2480403,3,3621486.2047355752
2652,17071,0,0,NmBBTa0Dzl4,0,0,22,393,2361,722,3206725,6,3331438.4018405066
17978,15113,2,0,Vzv40VWL5ho,0,0,17,15060,209772,4213,27293248,6,3561424.343634395
231,6435,0,0,5QAwzCPbRNQ,0,0,20,2297,8748,163,628777,4,3536007.2939324724
7647,17218,0,0,qiXbBG6rDW8,0,0,22,121,1626,205,2357002,1,3758832.9558560215
5588,9587,0,0,-CIPQ5fX2Yo,0,0,24,9186,67481,2553,5784651,14,2613996.0449299235
11799,2138,0,0,wfmjPOUbe-k,0,0,20,1879,79715,1594,2061185,6,3365049.4723262666
8024,13278,1,0,fGfSRaDIXPc,0,0,20,2773,19674,1407,3201477,39,617224.548613613
12311,4796,0,0,ZiNw2Pe9J54,3,0,24,6617,90751,6792,7174476,4,4400203.060763508
9227,348,1,0,L2skkR9V2Gk,0,0,24,15825,225907,5410,13585634,9,3114369.731735183
13810,7465,2,0,A2TmD2ldTLs,1,0,23,5301,108466,1158,3835343,6,3771063.7681113016
11651,883,0,0,ND3R7PNgyWg,0,0,24,3118,10506,154,490139,4,3468785.1529609533
18885,14059,0,0,NnCI608-IX8,0,0,28,1126,11653,486,463911,2,3572520.83359564
2228,12204,3,0,-YVm6f2P5d4,0,0,20,7598,57642,908,1604670,32,1361535.1898148232
17010,24079,0,0,i5qfCN46p1s,0,2,20,399,3667,23,166038,9,1991108.665260313
6350,5043,1,0,gDizJA6DP-0,0,1,24,30635,174266,21855,13340644,4,2983012.248422376
19277,6195,0,0,NfAJp2yc7gE,0,0,20,2379,28110,538,886713,3,3621486.2047355752
6791,517,0,0,BZfub2HZ04o,0,0,24,808,19952,181,933999,6,3297827.331354747
13630,666,0,0,PSsaByB5EtM,0,0,24,1910,16216,307,1207576,4,3468785.1529609533
16626,8392,1,0,m6bT9rDUHmA,0,0,24,12193,54607,851,1923319,7,3285327.5533413887
13346,245,1,0,CHD79zl-R-E,0,0,24,10696,23569,7079,2234149,8,3199848.642538286
6516,6863,2,0,LsxCYQmlU2E,0,0,26,4551,92502,1216,3803745,8,3239216.704842271
19148,23914,2,0,vL7waSaFZYY,0,0,20,398,3045,26,115266,11,3083613.1838902407
9210,23817,0,0,HkYoGhIU3bw,0,0,20,252,1071,19,60938,22,1997386.899476619
14012,22608,2,0,XL6-e4WaFOQ,0,0,20,1201,5219,42,142308,13,2912655.3622840345
17758,7381,7,0,vjNExFo7xyY,1,0,23,21978,210718,4352,7025066,7,4050480.5212569213
12724,6677,0,0,NMN38HxIT3A,0,0,20,593,5222,126,580606,1,3792444.026341781
11333,21767,0,0,uvCAtsb1H1A,0,0,20,5054,11728,210,631932,34,971639.9698393834
21776,15329,1,0,PsziM8a36dg,0,0,22,14151,28520,279,1067896,15,2635107.3374023247
6568,22620,2,0,C00TZCIik2o,0,1,20,225,2453,40,234789,11,2524861.146561919
4682,17521,0,0,_jN-SqByk9Y,0,0,26,88,1098,363,2123543,3,3520652.9932782967
15724,16443,2,0,3HM_Rtf1gcI,0,0,22,4124,12268,1150,3258468,16,2622607.5593889663
11217,12417,0,0,5piWWX0tnJU,0,0,20,8164,58245,1359,1832402,37,715203.2374300743
17702,10487,1,0,lIDwIoDYLD4,1,0,20,7585,129426,1369,1290052,32,1526049.560169519
16140,3544,1,0,P9R9sGCN-II,0,0,20,11068,66333,652,2700900,14,2754197.318691187
15665,6030,0,0,w5ONMmzI2QM,0,0,20,3103,72439,1450,2734162,4,3536007.2939324724
15586,9643,0,0,n3VHE6Jp0Fg,0,0,24,900,3824,65,136716,9,3041390.598945438
2979,10911,1,0,zQ7DfiVE2_g,1,0,24,2730,54922,826,1272068,20,2484574.3488352355
21507,5787,0,0,gMFhGT87TOg,0,0,20,13490,258170,8016,11122585,8,3194091.6507200603
3629,6688,1,0,9Jo1mUoN_Ag,0,0,20,437,1398,41,107299,6,3438028.605116011
19047,1728,0,0,jVeaUu4ONhY,0,0,20,22872,427049,2503,5581287,9,3108612.7399169574
10887,10472,1,0,xhY6GT_hc0o,0,0,20,16380,136415,1585,2124661,32,1215576.9242353337
11361,22054,2,0,IIrp3Dc7F_Y,0,0,20,740,4208,55,320555,12,2998134.273087138
1713,6408,0,0,PJfQKGBrBJ0,0,0,20,1630,6419,167,671398,0,3877922.9371448844
21842,11063,1,0,bQf-COF26vM,2,0,24,3622,57549,1161,995748,34,1598342.2335259784
4181,7800,1,0,X6t-5DtENDY,0,0,26,27914,53278,1082,4277583,4,3508153.2152649383
960,10842,1,0,n8dmLZMS8P4,0,0,24,12171,112470,1550,2066336,33,1062875.8724607113
6712,5710,0,0,B8oqMZWXXY8,0,0,23,30,386,17,34864,0,3827506.3314162446
18208,786,0,0,VQtD8eExZEQ,0,0,24,2324,10736,186,443205,5,3383306.24215785
7559,7276,4,0,6qjNC-hqtMM,0,0,23,22278,447986,5244,10497895,8,3435591.5761503996
13069,23534,0,0,zt6ulx0TR-g,0,0,43,713,4135,68,422630,14,2294690.875315207
21090,12221,1,0,biwEdy3XJnM,1,0,20,5448,41005,1397,3687516,30,1697007.3817757247
21705,12926,0,0,YRPQj7YvunA,1,0,20,3266,13214,189,282930,44,427323.4977425388
19313,20750,4,0,VtRxgELvoag,0,0,20,879,7126,109,269738,19,2545740.163044906
18162,4916,0,0,5xq1hktVMNA,0,0,24,28374,52102,593,2324935,1,3725221.885370262
1598,14951,0,0,oGCk-zB_Yqc,0,0,24,207,1679,220,628135,3,3554264.063764056
9485,22336,0,0,8kdsxWWllsI,0,0,20,233,1812,24,108480,18,2339302.5426890305
5421,1545,0,0,38ZAyzZroeQ,0,0,23,937,3567,405,807817,1,3742027.4206131417
1880,21010,4,0,1B0WWoMyzoI,1,0,20,693,9028,135,369680,26,2257860.4233573703
12145,7251,2,0,Ouib4pJ5Uhg,0,0,23,17190,153834,1900,3153449,9,3204154.399767807
15073,9060,1,0,jAuLg1o9gkg,0,0,22,1711,23970,206,620710,9,3147980.8022209425
20232,7809,1,0,TUdbbhuX76o,0,0,26,4574,20152,227,703820,9,3080758.6612494234
7536,20696,2,0,Gj6kQlkjvT0,0,2,20,2334,20905,233,632576,24,854883.2687932579
11,17498,0,0,2Lh__Jf5Y3s,0,0,22,573,5587,1772,8804740,5,3416917.31264361
6931,21543,1,0,h4WZO-TT_kM,0,0,20,4597,26684,246,692117,15,2668718.407888084
1158,106,1,0,57IoQcuKPxc,0,0,24,7273,77640,2016,15665041,3,3627243.1965538007
16888,1023,0,0,cIZ9IS4qgU8,0,0,24,5575,114758,2859,13989503,7,3212348.420551644
13784,14654,0,0,79lZ1LKDV4A,2,0,24,1599,19354,1815,6022535,4,4089730.4248293233
14468,23427,0,0,7d38B6K_FeA,0,0,43,146,1117,12,70347,7,2893043.250936928
9612,13056,0,0,yezwed5V7cI,0,0,20,12395,86593,2782,4058132,57,-994374.9786319854
9832,16893,0,0,uN2QuQcJeDk,0,0,19,218,630,36,120367,6,3381855.0075691463
18331,4503,0,0,GdTimWq8qpk,0,0,43,805,4333,55,243731,14,2294690.875315207
3477,15111,2,0,KetL43-xE8o,0,0,17,7801,122792,2084,13015022,5,3646903.254437498
4704,10761,2,0,WpGfu9E11mw,0,0,24,1697,26525,868,486460,15,2674475.3997063097
22083,10489,1,0,_NXN2nEtw8U,0,0,20,3995,51432,1101,1251496,18,2412281.675478775
20604,9381,1,0,Ybb8o5oqzDk,0,0,24,14544,22957,46139,1069330,7,3285327.5533413887
19505,7973,2,0,IVtcwpuKepc,0,0,26,11600,22533,749,2597553,7,3324695.6156453737
11835,8407,1,0,MwRI8i1QA6I,0,0,24,1034,4230,28,150622,4,3541764.285750698
13841,1319,0,0,qCIE2SLqXos,0,0,23,23203,146883,1827,5555006,7,3229153.955794524
5120,10010,0,0,CSvx6oF9WN8,0,0,19,190,1262,11,50913,4,3552812.829175352
7428,16745,0,0,dYQECpyZ9MI,0,0,22,1526,4162,357,619699,15,2562128.20461258
15648,20289,3,0,qnFexxp7zXU,1,0,20,939,20200,215,889945,10,3552543.8634172734
12657,22942,1,0,2CWIgSs8Tlg,0,2,43,390,3270,54,100278,13,1335644.8442514106
8920,6338,0,0,402Qdxc6UlA,0,0,20,10289,44593,1006,3774397,10,3023133.829113854
4329,747,0,0,jW9yLTIpa0s,0,0,24,1270,6007,334,272580,7,3212348.420551644
21299,6696,0,0,Wuc8-21BMHY,0,0,20,721,7200,110,763147,1,3792444.026341781
14414,20955,1,0,Bxzg8Cm2nU4,0,0,20,2973,19640,595,1656349,26,1728450.3890539515
7925,2272,0,0,ZaRRR7b6X0M,0,0,20,178,511679,12032,15348336,2,3706965.115538678
16487,23398,1,0,qkhxl7o8csk,0,0,20,826,6164,44,142678,18,2412281.675478775
19679,23143,1,0,hPVHPEgAnQM,0,0,43,197,1644,25,88864,10,2709585.6513173636
9955,14424,0,0,jW0e5X8nt4s,0,0,28,113,734,42,31350,4,3401563.011989434
13213,16372,0,0,HS_AEO18k98,0,0,22,1272,3369,258,941953,14,2647607.115415683
5157,5088,1,0,fAbyO0EpuVE,0,0,43,17913,87839,2409,6476939,3,3307938.0269390848
19967,7137,0,0,cByuzpdXA-o,0,0,26,4427,17271,476,2082596,2,3606131.9040813996
6279,2463,0,0,PT5qFiBr7Rk,0,0,20,18,194444,2019,5002278,8,3194091.6507200603
14238,10228,2,0,s50KL_sgF4s,0,0,23,25804,191220,9648,12474087,2,3802506.775389528
8478,17354,5,0,Y09pC_iWpPM,0,0,22,125,2016,815,5418868,3,3952770.798198539
4203,21067,4,0,HWDBVXK4zCQ,0,0,20,9148,57197,865,1818709,25,2032866.6982262884
